CP;Provincia;Localidad;Cod_Provincia;
4322;Santiago Del Estero;Campo Verde;13;
4322;Santiago Del Estero;Candelaria;13;
4322;Santiago Del Estero;Cavadito;13;
4322;Santiago Del Estero;Cavado;13;
4322;Santiago Del Estero;Chaguar Puncu;13;
4322;Santiago Del Estero;Colonias;13;
4322;Santiago Del Estero;Corvalanes;13;
4322;Santiago Del Estero;El Aibal;13;
4322;Santiago Del Estero;El Cebollin;13;
4322;Santiago Del Estero;El Cuello;13;
4322;Santiago Del Estero;El Ojo De Agua;13;
4322;Santiago Del Estero;El Puente;13;
4322;Santiago Del Estero;El Rosario;13;
4322;Santiago Del Estero;El Vizcacheral;13;
4322;Santiago Del Estero;Fernandez;13;
4322;Santiago Del Estero;Jimenez;13;
4322;Santiago Del Estero;Jume Esquina;13;
4322;Santiago Del Estero;Kiska Hurmana;13;
4322;Santiago Del Estero;La Bota;13;
